score,net_electric,TBR,fail_rate,wall_load,wall_temp,bootstrap,blanket_model,blanket_attenuation,blanket_front_heating_frac,capex_billion,annual_revenue_musd,annual_cost_musd
593861.2440170253,1160.5650313204612,1.4000000000000001,0.0,4.944198222737885,69.43585313648543,0.44297604890424286,openmc_dataset,0.1487543753557728,0.200797212756633,9.788074261325853,594743.1559504835,880.9266835193268
593500.8493284157,1160.3763388539257,1.4000000000000001,0.0,2.961408561825881,96.2951475436206,0.5994366102316228,openmc_dataset,0.1106453663063821,0.0684737099660624,10.239243140681115,594646.4586090827,921.5318826613004
592462.0502143259,1164.869519737384,1.4000000000000001,0.0,4.122133451972017,50.622779158629825,0.8152364167708401,openmc_dataset,0.102116515625953,0.2245605244650363,9.997894347074391,596949.0340846197,899.8104912366953
589943.396191928,1152.9592905048003,1.4000000000000001,0.0,5.982609956814895,165.73376414733247,0.4866980871709959,openmc_dataset,0.1487543753557728,0.200797212756633,10.070399434633456,590845.51801209,906.3359491170111
589889.8097136995,1153.083811418542,1.4000000000000001,0.0,6.0144891132327905,175.30981026205063,0.48325401219082603,openmc_dataset,0.2095937169426268,0.4595982099172934,10.366770537696741,590909.329999546,933.0093483927067
588680.6952762491,1158.4765156966673,1.4000000000000001,0.0,5.692264322965364,101.05066588263418,0.85,openmc_dataset,0.6606909270370473,0.1090683656491526,9.883336700007199,593672.8752339144,889.500303000648
588009.9911860364,1149.4055378181752,1.4000000000000001,0.0,4.673510140346141,150.22083533553987,0.2006189024409052,openmc_dataset,0.1529146527737298,0.3777032448746892,10.882975759621276,589024.361910302,979.4678183659149
587774.5549281365,1148.829277515505,1.4000000000000001,0.0,4.912234380720449,62.344804353913666,0.22913173519302976,openmc_dataset,0.0889233981704377,0.0794333560745966,10.594329919378685,588729.0515555958,953.4896927440817
587610.8548388238,1153.745072448545,1.4000000000000001,0.0,5.537838466961233,183.52984273945663,0.7873459553040123,openmc_dataset,0.1497821447359825,0.1197433525738467,9.977744383209796,591248.1998269814,897.9969944888817
584397.4649860215,1901.1722919093131,1.4000000000000001,0.0,7.138336602788546,165.26987213863535,0.3769186800620049,openmc_dataset,0.1529146527737298,0.3777032448746892,12.636482549281492,974274.7527118465,1137.2834294353343
584358.921853302,1142.2685556781448,1.4000000000000001,0.0,5.690533531395309,55.25242831128923,0.48902262687121256,openmc_dataset,0.0896542534974534,0.3180598481999513,9.987645540509991,585366.9440428221,898.8880986458992
583818.7614247486,1146.0879247250202,1.4000000000000001,0.0,5.9791073737061,189.79438579860374,0.7766986567039419,openmc_dataset,0.2624920326700026,0.4903807722872729,9.847069496127107,587324.2179045839,886.2362546514397
581377.7639106661,1293.4185470199147,1.4000000000000001,0.0,6.5177723565268675,72.15663158116078,0.2644727443395282,openmc_dataset,0.1728712773436662,0.0623965700406681,11.182021763233173,662825.2686058255,1006.3819586909856
580266.5843103412,1134.2596186077433,1.4000000000000001,0.0,3.782629490484977,91.13208918664844,0.46140921273541813,openmc_dataset,0.1699056629935615,0.0603921377380106,10.164486741559573,581262.6841517242,914.8038067403616
579054.5332577983,1131.827207578118,1.4000000000000001,0.0,5.848783875451999,60.29085793191495,0.20827276612982745,openmc_dataset,0.0820874524379707,0.231701718409985,10.62079213303989,580016.1707954825,955.8712919735901
578698.8452961787,1202.904573803961,1.4000000000000001,0.0,6.329901815182917,195.59462008911845,0.85,openmc_dataset,0.0663090442541364,0.4668087379690344,10.506091732337401,616440.4778915779,945.5482559103662
576872.2867190251,1137.5606886222752,1.4000000000000001,0.0,3.7512706111385214,29.093358644799054,0.85,openmc_dataset,0.0982363434691065,0.6107389593344842,9.86758330074361,582954.3504913712,888.0824970669248
576701.021927428,1135.2607780363344,1.4000000000000001,0.0,5.227165529048195,169.8188075795252,0.85,openmc_dataset,0.0552893260349023,0.2971869109839704,10.607148956925261,581775.7383125,954.6434061232735
575814.463693245,1125.3767424854345,1.4000000000000001,0.0,5.905092948249771,200.6525151480588,0.5157595592663978,openmc_dataset,0.0989686251571368,0.2132591991157364,10.084225414762741,576710.5654540857,907.5802873286467
571479.5526625777,1124.9544116928294,1.4000000000000001,0.0,3.242047238552064,24.059669846561114,0.85,openmc_dataset,0.2095937169426268,0.4595982099172934,9.730741572401755,576494.1378161072,875.7667415161579
571066.9577391652,1157.498672003447,1.4000000000000001,0.0,6.265710666108169,118.35063213865624,0.48548090315385317,openmc_dataset,0.2991145733904731,0.3872639234616473,10.30357874443325,593171.7694548864,927.3220869989924
570717.9413591346,1463.1201129780166,1.4000000000000001,0.0,6.761409533768292,198.29046146180883,0.85,openmc_dataset,0.2358922586251081,0.4150390923976803,11.96897511725766,749790.5330967144,1077.2077605531895
569199.5617774966,1112.8688480202925,1.4000000000000001,0.0,4.958997399293462,40.94057571930452,0.6615362594703956,openmc_dataset,0.0631761323572562,0.3563295210262603,9.577409534494322,570300.769856479,861.9668581044889
567410.4798924667,1168.433861563664,1.4000000000000001,0.0,6.318743082034685,178.05067790261697,0.2857758882481067,openmc_dataset,0.0749210113857065,0.0630038481484063,9.879301711408141,598775.6166969151,889.1371540267327
567127.7311705289,1114.7451459334368,1.4000000000000001,0.0,6.103849943598448,59.9272002420239,0.4245060412209709,openmc_dataset,0.1263379510586836,0.0759336025194079,10.10581618728423,571262.2974850491,909.5234568555807
566397.3755129224,1107.146694135617,1.4000000000000001,0.0,4.497936553316263,72.5155015396339,0.29468025135220305,openmc_dataset,0.1529146527737298,0.3777032448746892,10.631234282934598,567368.3948767383,956.8110854641138
564302.2600313887,1118.5143659021423,1.4000000000000001,0.0,6.162816475598678,193.32557590519608,0.24497519534232165,openmc_dataset,0.3195062927183861,0.1047437492145291,10.277533489074415,573193.8719502119,924.9780140166973
560927.4376503582,1151.857226681805,1.4000000000000001,0.0,6.289605515127821,218.45626103544652,0.8112791594369996,openmc_dataset,0.2297609303882273,0.1775002364717215,10.697582657681945,590280.7543853578,962.7824391913751
558683.169192162,1170.3675125317498,1.4000000000000001,0.0,6.346455735191883,50.3399474716277,0.85,openmc_dataset,0.0896542534974534,0.3180598481999513,10.085600849559496,599766.5354720205,907.7040764603546
558057.0705106268,1643.781989202953,1.4000000000000001,0.0,6.964647529842906,86.49700101933306,0.85,openmc_dataset,0.0682841908166611,0.0739893362067405,11.940353087512577,842372.5181869452,1074.6317778761318
557992.361999101,1090.7125699889175,1.4000000000000001,0.0,4.962610434417388,104.60500622716147,0.28409344558400257,openmc_dataset,0.2297618230760175,0.4439236590537256,10.010646502700911,558946.5636165207,900.958185243082
557894.6193803139,1090.8756331245631,1.4000000000000001,0.0,4.761032944427567,28.51776484314903,0.3575652698359251,openmc_dataset,0.0770123397634421,0.2228165727563542,10.795534187304382,559030.1269510136,971.5980768573943
555065.7761094766,1085.0258228247928,1.4000000000000001,0.0,5.228281653689272,118.55617198951064,0.27647670257357176,openmc_dataset,0.6606909270370473,0.1090683656491526,9.560792121249596,556032.3331647933,860.4712909124637
554981.2748230314,1196.4722196858409,1.4000000000000001,0.0,6.420391739139238,228.0323807261841,0.85,openmc_dataset,0.1371381764383691,0.1336425833793121,10.141803926896161,613144.153700206,912.7623534206544
554415.8058787624,1083.8460819476031,1.4000000000000001,0.0,5.152339710584686,54.4178364521623,0.44714552668356705,openmc_dataset,0.1487543753557728,0.200797212756633,10.594514669384868,555427.7631548687,953.506320244638
552934.6160814787,1539.298505432697,1.4000000000000001,0.0,6.884489204441112,152.25717086712115,0.40287281003876996,openmc_dataset,0.1887355110892375,0.2692578724486607,12.358785384096368,788828.9120940401,1112.2906845686732
550815.3586388387,1076.6860357769854,1.4000000000000001,0.0,4.65414492479957,55.8965601371077,0.41049677509732063,openmc_dataset,0.1487543753557728,0.200797212756633,9.528399912260296,551758.5258942739,857.5559921034267
550419.7709539632,1083.5659016779052,1.4000000000000001,0.0,5.359885850055562,118.46966274142919,0.85,openmc_dataset,0.1371381764383691,0.1336425833793121,9.715512197523264,555284.1819738593,874.3960977770937
549015.3915279004,1288.6447468895205,1.4000000000000001,0.0,6.604437384855554,199.91997700933166,0.6800568245201885,openmc_dataset,0.2297618230760175,0.4439236590537256,10.790989163462358,660378.8869910036,971.1890247116123
548997.1206016507,1081.4497446920466,1.4000000000000001,0.0,5.16192828981566,177.6247844610294,0.85,openmc_dataset,0.239601360247685,0.1945378496259082,10.80247218126589,554199.7361648862,972.22249631393
548425.341420681,1071.8282628265551,1.4000000000000001,0.0,5.823114699774389,115.10221023132647,0.4198281356128664,openmc_dataset,0.079805832207681,0.0624429501506388,9.581509388681937,549269.1115680964,862.3358449813744
546848.077998856,1155.4868577635095,1.4000000000000001,0.0,6.384765087200333,142.32851860880135,0.19903074951320204,openmc_dataset,0.1529146527737298,0.3777032448746892,9.923270246912484,592140.7951294881,893.0943222221235
545827.8118016401,1429.3042230817173,1.4000000000000001,0.0,6.786360033469406,210.08443328885747,0.3761327134959356,openmc_dataset,0.2624920326700026,0.4903807722872729,12.030889344662294,732461.2421604568,1082.7800410196064
543012.9683430669,1074.7496547894816,1.4000000000000001,0.0,6.149445937328344,99.18692035498039,0.39549213624240653,openmc_dataset,0.2020503227290214,0.3011095775633933,10.450989088848218,550766.2080934178,940.5890179963395
542733.6914021334,1067.9979282540585,1.4000000000000001,0.0,5.144650290688057,168.54394664216065,0.8361986038313548,openmc_dataset,0.1497821447359825,0.1197433525738467,9.57053357365808,547306.2183130747,861.3480216292272
542367.912126067,1060.1339429061102,1.4000000000000001,0.0,6.0002196831032,110.74510669914623,0.19366993699674004,openmc_dataset,0.1435749276472755,0.0720553700467215,10.136830787511641,543276.2403816652,912.3147708760478
542356.1461340919,1669.2986229545502,1.4000000000000001,0.0,7.018948636020659,168.32872146626536,0.6762357660731526,openmc_dataset,0.0978619351924936,0.1963233789555392,12.296759079142479,855448.7723192887,1106.7083171228232
540993.0225219746,1057.4281891597768,1.4000000000000001,0.0,4.396473250972677,80.83780060247021,0.4626577299506783,openmc_dataset,0.0552893260349023,0.2971869109839704,10.066949717573205,541889.6498168192,906.0254745815885
540744.5983374787,1057.0060665999158,1.4000000000000001,0.0,5.156805448295239,40.86279924269055,0.4571027646048064,openmc_dataset,0.0806057459189284,0.4039131836702684,9.967750605788423,541673.3288897929,897.0975545209579
539296.2879988706,2478.0937907597618,1.4000000000000001,0.0,7.554856120761239,47.59322088862549,0.85,openmc_dataset,0.1699056629935615,0.0603921377380106,14.779096082080908,1269923.9440127474,1330.1186473872817
538684.2327307465,1052.8353322315422,1.4000000000000001,0.0,4.052248963206716,128.25753075340813,0.6021973899204224,openmc_dataset,0.084319041950262,0.0654262751704322,9.522643468573076,539535.9943553761,857.0379121715769
537912.4739349294,1065.0700323226279,1.4000000000000001,0.0,6.099976648255729,56.35177935136546,0.85,openmc_dataset,0.0539288745774948,0.1794368695760611,9.995435604653714,545805.788764054,899.5892044188342
536265.7543820824,1048.4492304522184,1.4000000000000001,0.0,5.264186676985407,86.54026458955586,0.30092112285938766,openmc_dataset,0.2095937169426268,0.4595982099172934,9.99473482212004,537288.2926375439,899.5261339908037
536099.3142653385,1056.1890950373402,1.4000000000000001,0.0,6.024970799034314,69.75078767843617,0.85,openmc_dataset,0.0643384051607935,0.2218882745677418,9.627275756222064,541254.6636428353,866.4548180599857
535863.1687320579,1047.6468875366627,1.4000000000000001,0.0,4.358762786795348,75.92693777697798,0.3901861297773884,openmc_dataset,0.1487543753557728,0.200797212756633,10.481144650638203,536877.1239870382,943.3030185574382
534747.831122855,1045.268931293652,1.4000000000000001,0.0,5.44392989838447,117.32987793946265,0.23195664980920827,openmc_dataset,0.0625434269839358,0.4819087463837508,10.172123946800884,535658.516530745,915.4911552120795
528852.0171061193,1033.9277413910002,1.4000000000000001,0.0,4.308797866311543,39.14124555567875,0.4368460219769081,openmc_dataset,0.1142217361304362,0.1925862189580392,9.804101490846081,529846.610353232,882.3691341761473
525798.7113436288,1027.6584090240606,1.4000000000000001,0.0,4.089866586650167,35.96438206952715,0.24613477544684922,openmc_dataset,0.2127563397480635,0.2279698772497133,9.328482325239928,526633.82828847,839.5634092715936
523041.76657965,1022.4716350003189,1.4000000000000001,0.0,4.137820341776756,114.00219616129553,0.25155799775302984,openmc_dataset,0.2624920326700026,0.4903807722872729,9.973724272631358,523975.8140722635,897.6351845368222
522436.60533107177,1535.1322351757478,1.4000000000000001,0.0,6.929127384324003,105.81256958929546,0.85,openmc_dataset,0.2991145733904731,0.3872639234616473,11.83328866029035,786693.8652381639,1064.9959794261315
522290.0841954141,1020.8283402131805,1.4000000000000001,0.0,3.677834237162946,48.055934652253455,0.5490727385759435,openmc_dataset,0.116170791205715,0.2205965740471138,9.464327380779498,523133.6912256464,851.7894642701549
518183.95920524286,1012.8605357280388,1.4000000000000001,0.0,4.40250372027303,54.55870602718883,0.09434132911523742,openmc_dataset,0.2095937169426268,0.4595982099172934,9.666460588161597,519050.5101391909,869.9814529345438
517439.61734692456,1011.6841462473053,1.4000000000000001,0.0,4.620534759499053,72.30002407654892,0.43911090314655943,openmc_dataset,0.0650613993787234,0.1823146568990769,10.156715995013574,518447.65758589417,914.1044395512217
517041.4473874051,1990.307663986044,1.4000000000000001,0.0,7.293093688083478,147.38884543748983,0.27030750570119216,openmc_dataset,0.1286499479745286,0.3298779659309112,13.576263782897948,1019953.0654862882,1221.8637404608153
516126.7983997244,1008.7761197857554,1.4000000000000001,0.0,4.891035749922659,87.35916780094884,0.38427193114202285,openmc_dataset,0.1830767746185719,0.4392656006219743,9.45021585185052,516957.4103454082,850.5194266665468
516108.1927608047,1008.9730077154818,1.4000000000000001,0.0,4.52674214782136,79.11414391110742,0.19410353975567196,openmc_dataset,0.0588916468354164,0.1778423558465827,10.021657554857882,517058.3075338758,901.9491799372094
515843.6439741038,1012.1763804610168,1.4000000000000001,0.0,6.080700297473342,123.1516738482291,0.3714718284159195,openmc_dataset,0.0806057459189284,0.4039131836702684,10.042905689579706,518699.9079310528,903.8615120621735
514643.0104202402,1008.4233588458719,1.4000000000000001,0.0,5.25723968776854,51.56778465523201,0.5306981402771501,openmc_dataset,0.0982363434691065,0.6107389593344842,10.143642689141078,516776.6344741555,912.927842022697
513107.5158217076,1008.1415583184314,1.4000000000000001,0.0,4.3692913232184525,137.91303171860488,0.7733326482353058,openmc_dataset,0.0539288745774948,0.1794368695760611,9.567865166474961,516632.2229758634,861.1078649827466
512543.0641999864,1001.8317686926692,1.4000000000000001,0.0,5.218439286084091,70.81093228731568,0.28908060062625623,openmc_dataset,0.0896542534974534,0.3180598481999513,9.544979827343404,513398.7081842453,859.0481844609064
511878.25354880607,1000.530280550213,1.4000000000000001,0.0,5.508235190247519,190.23968436978686,0.2546457419122749,openmc_dataset,0.1830767746185719,0.4392656006219743,9.34362480874413,512731.7475707622,840.9262327869716
511548.4226397412,1000.0208807256975,1.4000000000000001,0.0,4.924344058489092,36.81881963499138,0.49761018317791855,openmc_dataset,0.1761048820648996,0.2625278862004249,9.84033270725427,512470.70053669094,885.6299436528842
511521.8013158824,999.9613889988902,1.4000000000000001,0.0,4.766572488673345,98.92472228771742,0.33140665496229127,openmc_dataset,0.0605561256895082,0.2142144667026164,9.826661077935853,512440.21340637124,884.3994970142268
510145.8788006649,1005.2270160321631,1.4000000000000001,0.0,4.339351171088913,63.33558318611482,0.85,openmc_dataset,0.0539288745774948,0.1794368695760611,9.528685233563554,515138.6366358422,857.5816710207198
501801.1881518037,980.9536445179506,1.4000000000000001,0.0,5.400305420952352,151.21393427898943,0.526019432167173,openmc_dataset,0.239601360247685,0.1945378496259082,9.262048908069616,502699.50466966897,833.5844017262655
501094.523836205,987.3888379379291,1.4000000000000001,0.0,4.002663525984163,74.51407653489512,0.85,openmc_dataset,0.2127563397480635,0.2279698772497133,9.088197465762562,505997.2838896711,817.9377719186306
500482.991826909,978.4547505960294,1.4000000000000001,0.0,5.4755915393680175,96.95939313184674,0.2911177112748584,openmc_dataset,0.0682841908166611,0.0739893362067405,10.211000362850713,501418.9214904413,918.9900326565642
499960.0102203208,985.3380782403067,1.4000000000000001,0.0,5.07323049108144,178.89195614773573,0.85,openmc_dataset,0.1887355110892375,0.2692578724486607,9.281444076261678,504946.3515750276,835.329966863551
499876.52085546666,985.4480130466881,1.4000000000000001,0.0,3.8835922958456575,124.34418223526546,0.8462295775445808,openmc_dataset,0.2297618230760175,0.4439236590537256,9.393627318026326,505002.68876590574,845.4264586223693
499411.0959101334,983.9606332857263,1.4000000000000001,0.0,5.441059076141949,134.16438724256602,0.85,openmc_dataset,0.0940643391478131,0.0673825247520502,9.26462095597405,504240.46613360324,833.8158860376645
498482.65750712727,974.4197427056646,1.4000000000000001,0.0,4.766500365648239,149.87064912481333,0.30509389345587645,openmc_dataset,0.239601360247685,0.1945378496259082,9.657283631952343,499351.14134694485,869.1555268757108
498119.85596715735,1625.2823347842784,1.4000000000000001,0.0,7.048419978589307,78.17561130080979,0.85,openmc_dataset,0.1811537015108027,0.2371992497212182,11.549721242528712,832892.1852835512,1039.474911827584
495908.7892025392,977.4173121186498,1.4000000000000001,0.0,5.795746209665645,179.1935420740917,0.85,openmc_dataset,0.1371381764383691,0.1336425833793121,9.801330421804456,500887.27576832316,882.1197379624011
495316.73192104016,968.3093652017587,1.4000000000000001,0.0,5.759564457674987,204.13909176186493,0.12952046262215125,openmc_dataset,0.076880930822367,0.4064601834974106,9.954154797641264,496219.81729129335,895.8739317877138
495030.31371018855,967.6725111219978,1.4000000000000001,0.0,5.729548603661231,196.22487521941306,0.5418687705045278,openmc_dataset,0.1830767746185719,0.4392656006219743,9.622742546814091,495893.45504957903,866.0468292132682
493296.8135594005,1492.9393589906479,1.4000000000000001,0.0,6.942940035237712,164.44315759529965,0.85,openmc_dataset,0.0900467413281261,0.2100171027719414,11.254433308135408,765071.7039083474,1012.8989977321867
492299.3284708435,962.5899287254036,1.4000000000000001,0.0,3.91591725317425,31.816915128992655,0.4696103706318749,openmc_dataset,0.6683393349217865,0.2391436457750224,9.925972568854476,493288.83487462037,893.337531196903
491746.6682212604,969.2946164538986,1.4000000000000001,0.0,5.881812684910143,106.78395687186259,0.85,openmc_dataset,0.2297618230760175,0.4439236590537256,9.73171107413681,496724.71914796496,875.8539966723127
491215.8411973157,960.2580100679331,1.4000000000000001,0.0,4.303003694101155,49.881229499437055,0.3213701580364165,openmc_dataset,0.0606558384652823,0.0995609388249531,9.783961579640861,492093.81983941304,880.5565421676775
490120.46454899834,963.2605973439504,1.4000000000000001,0.0,6.094086855884355,199.10911228954643,0.1193222899568628,openmc_dataset,0.1529146527737298,0.3777032448746892,9.630122523776768,493632.5257148808,866.7110271399092
489959.3093415162,957.7957043740504,1.4000000000000001,0.0,4.080402102938529,121.18104590603922,0.5365764720207342,openmc_dataset,0.1536541200731404,0.2208420661444454,9.816467764410637,490831.98666352587,883.4820987969574
486395.297422921,950.7333829062458,1.4000000000000001,0.0,5.626386746678792,79.16433126238333,0.33661148805053925,openmc_dataset,0.079805832207681,0.0624429501506388,9.240364999816379,487212.8294041347,831.632849983474
486359.7327504651,959.1254979057218,1.4000000000000001,0.0,5.465568065556462,162.33944882956428,0.85,openmc_dataset,0.0770123397634421,0.2228165727563542,10.024378105798391,491513.4526567661,902.1940295218551
485123.12109169614,1153.523069729969,1.4000000000000001,0.0,6.580531338703977,130.22071608900586,0.85,openmc_dataset,0.0706174053522328,0.1162649216536859,10.258052393969297,591134.4323138201,923.2247154572367
484650.1065098458,947.887927189845,1.4000000000000001,0.0,3.413032315709341,29.282488187054717,0.4726674667888264,openmc_dataset,0.0689204523882189,0.1429848679267495,9.358613279954504,485754.6471677079,842.2751951959054
484398.74762250244,946.8975966644624,1.4000000000000001,0.0,4.70836142310916,68.94538329969798,0.4333787681170219,openmc_dataset,0.2624920326700026,0.4903807722872729,9.561254454307482,485247.1423866704,860.5129008876734
481342.51097913587,948.7802766457509,1.4000000000000001,0.0,5.679162144767023,46.55630577138517,0.85,openmc_dataset,0.0889779781415959,0.0647262045878031,9.1961288364097,486211.94056988147,827.651595276873
479147.73836269864,936.6976843713179,1.4000000000000001,0.0,3.7914176262026347,48.87880733230998,0.6345259404569915,openmc_dataset,0.0643384051607935,0.2218882745677418,8.823048547844225,480020.0953329256,794.0743693059802
477927.9038079758,934.243964975671,1.4000000000000001,0.0,4.163740811635831,36.541074674408165,0.3435936153139157,openmc_dataset,0.0552893260349023,0.2971869109839704,8.841484188237045,478762.6622914324,795.7335769413341
476523.78276421747,931.934146973155,1.4000000000000001,0.0,3.2365735480135718,21.14934543528974,0.27458520908968714,openmc_dataset,0.0940643391478131,0.0673825247520502,10.11200254740664,477578.97295786295,910.0802292665976
473687.7091420809,1007.6126261174982,1.4000000000000001,0.0,6.3734013485681835,58.3252108227525,0.30766161814223375,openmc_dataset,0.0940643391478131,0.0673825247520502,9.460943632058385,516361.16638017324,851.4849268852547
